"Data Source","World Development Indicators",

"Last Updated Date","2023-07-25",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022",
"Guatemala","GTM","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","69.9","","","55.3","","","","","","","","","29.4","","23.4","","","","","","25.2","","","","","","","","25.9","","","","","","","","",
"Guam","GUM","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.9","","","","","","24.9","","","","","","","","","","","","","","","","","","","","","","","","",
"High income","HIC","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","1.8","1.7","1.7","1.7","1.6","1.5","1.4","1.2","1.3","1.2","1.3","1.9","2.6","1.6","2.1","1.4","1.4","1.6","1.7","1.6","1.5","1.5","1.3","1.3","1.1","1","1","0.9","0.9","0.9","1","1","1.2","1.1","0.9","1","0.8","0.8","0.7","1.8","",
"Hong Kong SAR, China","HKG","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Honduras","HND","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","62.3","54.4","50","43.4","43.7","46.1","48.9","38.1","40.2","41.5","","34","38","43.3","42","39.8","35.1","30.2","28.9","25.7","27.8","28.1","32.8","29.2","28.8","28.6","28.3","27.5","27.2","26.4","","","",
"Heavily indebted poor countries (HIPC)","HPC","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Croatia","HRV","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.6","2.2","1.8","2","2","1.7","1.3","1.3","1.1","0.7","0.6","0.7","","",
"Haiti","HTI","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58","","","","","","","","","","",
"Hungary","HUN","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.4","1.5","0.3","0.4","0.2","0.2","0.3","0.3","1","0.9","1.1","1.3","1.9","1.5","0.7","0.9","0.8","","",
"IBRD only","IBD","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA & IBRD total","IBT","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"IDA total","IDA","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.9","78.5","78.8","78.3","78.5","78.5","77.3","76.6","76.3","76.2","76.5","77","76.5","76.2","75","72.3","70.5","69.2","67.7","66.4","65.4","63.6","62.4","61.4","60.2","58.9","58.9","57.9","56.6","55.3","54.7","","","",
"IDA blend","IDB","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Indonesia","IDN","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","92.4","","","93.3","","","88.1","","","87.5","","","81.2","","90.7","81.8","81.6","79.3","67.7","65.5","65.8","63.5","68.1","60.8","59.7","57.5","50.7","47.6","46.1","43.6","40.5","35.8","33.5","29.7","26.4","24.7","23.5","22.4","20.2",
"IDA only","IDX","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Isle of Man","IMN","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","88.9","","","","","","86.4","","","","84","","","","","","82.3","","","","","","","","","","","76.6","","","","","71.6","","62.3","","","","60.9","59.8","54.3","46.8","44.8","","","",
"Not classified","INX","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","","","","","","","0.5","0.5","0.2","","","","0.2","","0.5","0.2","0.1","0.1","0.5","0.1","0.3","0.7","0.9","0.9","0.7","1","0.5","0.5","0.4","0.3","0.1","0.1","0.2","","",
"Iran, Islamic Rep.","IRN","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","24.9","","","","24.8","","","","18.5","","","","18","","","","","","","5.7","6","","","6","","","","2.8","4.4","4.5","4.6","4.3","4.6","6","","","",
"Iraq","IRQ","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.1","","","","","","2.4","","","","","","","","","","",
"Iceland","ISL","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","0.2","0.1","0.3","0.1","0.1","0.1","0.2","0.2","0.1","0.1","0.1","0","0.1","0","","","","","",
"Israel","ISR","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","0.8","","","","","","","0.9","","","","","","0.5","","","","","1","","","","0.5","1.7","2","2","1.5","1.2","1","1.5","1.7","1.2","1.5","1.5","1","1.2","0.7","1","1.2","1","","","","",
"Italy","ITA","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","0.5","1.7","","0.2","","0.2","","1.9","","1.2","","","2.2","","1.7","","","1.1","0.9","1","0.9","1.1","1","1.3","1.6","1.5","1.8","2","1.8","2.6","2.3","1.8","2.1","1.3","1.2","","",
"Jamaica","JAM","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","","16.6","","","26.2","","","11.4","","","8.5","","","8.9","","7.2","","","","","","","","","","","","","","","","","","",
"Jordan","JOR","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","","","","","","6.9","","","","","4.2","","","","","2.7","","","","0.9","","0.6","","0.4","","","","","","","","","","","","",
"Japan","JPN","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1","","0.2","","","0.9","","","","","","","","","",
"Kazakhstan","KAZ","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.3","","","","","37.6","33.4","28","21.6","28.4","8.4","4.5","3.4","4","2.9","1.1","0.9","0.4","0.5","0.7","1.3","0.7","0.5","","","","",
"Kenya","KEN","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.8","","53.5","","","53.5","","","","","","","","64.4","","","","","","","","","","59.6","","","","","","","",
"Kyrgyz Republic","KGZ","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","75.7","71.5","69.7","67.5","44.2","49.7","37","33.6","22.7","18.7","21.4","19.3","20","24.1","17.6","21.1","17","17.3","13.2","11.7","18.7","","",
"Cambodia","KHM","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Kiribati","KIR","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.8","","","","","","","","","","","","","19.5","","","",
"St. Kitts and Nevis","KNA","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Rep.","KOR","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.7","","0.7","","0.7","","0.7","","0.5","","0.5","","","","","","",
"Kuwait","KWT","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & Caribbean (excluding high income)","LAC","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lao PDR","LAO","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","62.5","","","","","78.7","","","","","65.3","","","","","58.5","","","","","40.5","","","","","","32.5","","","","",
"Lebanon","LBN","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1","","","","","","","","","","","",
"Liberia","LBR","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.8","","","","","","","60.6","","60.6","","","","","","",
"Libya","LBY","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Lucia","LCA","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","66.3","","","","","","","","","","","","","","","","","","","","","11.7","","","","","","",
"Latin America & Caribbean","LCN","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","30.1","31.1","35.2","34.8","33.1","26.3","30","30.9","29.9","31.4","30.5","30.5","30.5","28.6","28.9","30.6","29.2","28.1","28.6","26.7","26.4","26.1","25.4","23.7","22.1","19","17.8","16.8","16.1","14.8","13.7","12.7","11.8","11.3","11","11.2","10.9","10.6","10.6","10.1","11","",
"Least developed countries: UN classification","LDC","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Low income","LIC","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.1","81.5","81","80.7","80.7","80.6","80","80.2","79.2","77.1","75.5","75","74.2","72.9","73.3","72","71.8","71.8","71.8","71.4","73.5","72.7","72.4","","","","","",
"Liechtenstein","LIE","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sri Lanka","LKA","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","51.8","","","","","49.9","","","","","47.6","","","","","","","42.2","","","","29.8","","","23.8","","","19.7","","","","13.8","","","11.3","","","",
"Lower middle income","LMC","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","75","75.1","74.7","74.1","73.6","73.4","73.4","73","72.6","72.3","72.1","71.7","71.6","71.6","71","70.2","","","","","","67.9","66.9","65.3","63.9","62.7","61.2","60.1","58.8","56","52.9","51.2","50.3","49.4","48.6","47.6","45.1","41.2","38.9","","","",
"Low & middle income","LMY","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","73.2","73.3","73.3","72.7","72","70.9","70.6","69.7","70.3","70","69.9","69.4","68.7","67.8","66.5","65.2","64.6","64.2","63.7","62.1","61","59.1","57.6","55.4","52.8","51.4","49.2","47.9","46.5","43.9","41","39.2","36.7","35.5","34.5","33.6","32","29.6","28","","","",
"Lesotho","LSO","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","73.3","","","","","","","","68.2","","","","","","","","84.2","","","","","","","","","","","","","","","54.7","","","","","",
"Late-demographic dividend","LTE","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Lithuania","LTU","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.3","4.4","2.9","1.9","2.3","4.3","3.2","1.6","2","2","2.7","1.4","2.2","1.5","1.3","0.7","0.6","","",
"Luxembourg","LUX","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","0.2","","","","","","0","","","0","","","0","","","0","","","0.1","0","0.1","0","0","0","0.1","0","0.1","0.1","0.1","0.2","0.4","0.1","0.4","0.4","0.1","0","","",
"Latvia","LVA","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.8","5.2","2.7","1.7","2.4","3.9","3.8","3.1","2.8","2.5","1.9","1.6","1.5","1.5","0.9","0.8","0.8","","",
"Macao SAR, China","MAC","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","37.6","","","","","","24.5","","","","","","","","31.7","","32.5","","","","","","20.2","","","","","","","9.8","","","","","","","","","",
"Monaco","MCO","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Moldova","MDA","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.1","53.1","66","64.7","55.1","40.5","27.7","28.7","35.7","10.6","6.5","7.2","6.6","4.5","3.1","2.3","1.6","0.8","0.9","1.1","0.7","0.6","0.4","","0.3","",
"Madagascar","MDG","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","73.8","","","","","","","","","","","","","89.8","","","","89","","88.1","","86.2","","","","90.4","","","","","92.4","","92.4","","","","","","","","","","",
"Maldives","MDV","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.9","","","","","","","18","","","","","","","0.3","","","0","","","",
"Middle East & North Africa","MEA","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","27.7","28.3","28.3","28.2","28.4","26","29.1","27","25.7","25.6","26.5","25.2","23.7","21.5","20.4","19","19.1","","19.4","17.5","16.5","16.3","15.4","14.8","13.9","12.4","11.8","11.5","12.1","12.3","14.9","15.6","17.7","19.2","","","","",
"Mexico","MEX","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","24.2","","","20.8","","20.4","","36.5","","27.8","","21.3","","19","","16","16.1","13.1","","14.5","","12.8","","12.2","","12","","10.7","","9.4","","9.9","","",
"Marshall Islands","MHL","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.1","","","",
"Middle income","MIC","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"North Macedonia","MKD","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","18.6","17.9","15.5","14.1","12","10.5","10.1","9.7","9.2","7.1","7.5","","","",
"Mali","MLI","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","93.4","","","","","","","79.9","","","","","77.2","","","78.7","","","","","","","","","47.5","","","","",
"Malta","MLT","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.6","0.7","0.2","0.5","0.3","0.4","0.3","0","0","0.1","0.2","0.2","0.2","0.4","0.7","","",
"Myanmar","MMR","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30","","19.6","","","","","",
"Middle East & North Africa (excluding high income)","MNA","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Montenegro","MNE","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.4","8.2","8.4","8","5.9","7","6.3","","","","",
"Mongolia","MNG","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.1","","","65.6","","","","37.6","","","","","14.8","","","12.6","8.8","5.9","","4.1","","8.5","","6.9","","","","",
"Northern Mariana Islands","MNP","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.8","","","","","","92.5","","","","","","89.6","","","","","","83.1","","","","","","","","",
"Mauritania","MRT","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.5","","","","","","71.4","","51.8","","","","","49.1","","","","49.3","","","","36.7","","","","","","26.2","","","","","","","","",
"Mauritius","MUS","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.8","","","","","","2.6","","","","","1.8","","","","","",
"Malawi","MWI","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","82.5","","","","","","","88.8","","","","","","87.3","","","","","","87.3","","","89.1","","","",
"Malaysia","MYS","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","14.9","","","14.8","","13.8","","","13.8","","","13.4","","8.8","","","","","","8.2","","","4.9","","5.3","","","1.8","","0.6","","0.4","","","0.2","","","","",
"North America","NAC","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Namibia","NAM","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60.2","","","","","","51.6","","","","","","33.3","","","","","","","",
"New Caledonia","NCL","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","95.7","","95.6","","","","","","","","","","","92.8","","93","","","","88.3","","","82.4","","","","81.1","","","","",
"Nigeria","NGA","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","74.6","","","","","","","73.8","","","","79.1","","","","","","","75.6","","","","","","","66","","65.1","","","63.3","","","63.5","","","","",
"Nicaragua","NIC","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.6","","","","","48","","","40.1","","","","29.3","","","","24.2","","","","","14.4","","","","","","","","",
"Netherlands","NLD","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","1.5","","","","0.5","","","1.5","","","2","","","","","","0.5","","","","","0.4","0.2","0.1","0.1","0.2","0.2","0.1","0.2","0.1","0.2","0.2","0.1","0.2","0.3","0.2","0.1","0.1","","",
"Norway","NOR","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","0.5","","","","","","","0.2","","","","","0.5","","","","0.5","","","","","0.2","","","0.2","0.3","0.3","0.3","0.3","0.3","0.1","0.2","0.1","0.2","0.2","0.1","0.2","0.4","0.3","0.3","0.3","","","",
"Nepal","NPL","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.8","","","","","","","","70.6","","","","","","","40","","","","","","","","","","","","",
"Nauru","NRU","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.9","","","","","","","","","","",
"New Zealand","NZL","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"OECD members","OED","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Oman","OMN","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Other small states","OSS","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pakistan","PAK","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","90.1","","","89.6","","","","","","70","","71.6","","","77.4","","","64.8","65.1","","60.6","","","52.4","51.7","","44.6","","40","","","39.8","","","","",
"Panama","PAN","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","18.3","","","","","","","","","","31.8","","28.9","","","","22.8","","21.8","21.7","19.4","18.3","22.9","19.6","18.9","17.6","16.4","17.4","14.9","10.5","8","9.1","7.3","8.7","7","7.4","5.6","5.8","5.3","4.4","3.7","","4.3","",
"Peru","PER","Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population)","SI.POV.LMIC","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","35.9","34.9","36.3","35.4","37.5","34.2","32.3","32.8","35.2","30.4","26.5","22.7","20.5","17.8","16.3","14.8","14","13.1","12.8","12.4","12.4","10.7","9.7","17.5","10.2","",
